21	22	29	41	102	116	117	118	119	156	170	183	195
21	29	97	102	116	117	118	161	170	174	182	184	195
21	29	31	35	68	102	107	112	117	118	170	174	195
7	22	29	66	102	117	118	152	156	170	183	195	197
29	35	85	102	107	117	118	152	161	170	174	182	195
21	29	30	31	40	66	97	102	117	118	166	170	195
28	29	40	83	102	107	117	118	148	152	170	183	195
2	22	29	30	40	102	117	118	153	156	170	183	195
29	36	102	107	117	118	152	156	170	182	183	195	201
0	29	41	89	102	116	118	120	170	180	182	195	201
24	29	41	67	102	112	116	117	118	170	174	182	195
29	31	68	97	102	107	116	117	118	159	170	174	195
7	22	29	58	102	117	118	152	153	156	170	183	195
24	29	30	41	67	89	102	117	118	152	170	182	195
29	31	35	41	68	102	117	118	147	170	174	195	201
22	29	35	68	102	107	112	117	118	170	174	182	195
24	29	31	40	66	97	102	117	118	119	170	183	195
26	29	31	40	66	97	102	103	117	118	170	184	195
7	22	29	42	102	116	117	118	156	157	170	183	195
7	22	29	57	102	107	116	117	118	156	170	183	195
7	22	29	48	67	102	117	118	152	156	170	183	195
7	15	22	29	41	66	102	117	118	156	170	183	195
29	31	40	97	102	112	117	118	145	156	170	184	195
29	85	89	102	109	116	117	118	156	170	183	184	195
22	29	30	35	102	117	118	156	170	183	184	194	195
22	24	29	31	41	102	112	117	118	156	170	183	195
22	28	29	41	102	116	117	118	156	170	183	195	196
29	97	102	112	113	116	117	118	170	174	182	184	195
20	29	36	85	102	116	117	118	156	170	171	183	195
29	30	40	66	102	117	118	152	156	170	182	183	195
8	22	29	64	67	102	116	117	118	156	170	183	195
29	85	102	112	117	118	145	156	170	183	184	195	201
24	29	31	39	40	66	97	102	117	118	120	170	195
19	29	41	89	102	107	117	118	152	170	182	190	195
2	7	22	29	66	102	117	118	156	170	176	183	195
21	29	40	102	117	118	152	156	164	170	182	183	195
3	24	29	40	102	107	117	118	152	156	170	183	195
8	22	29	31	32	40	66	97	102	117	118	170	195
29	31	35	40	97	102	115	117	118	156	170	195	201
29	31	68	97	102	107	117	118	152	161	170	174	195
7	22	29	35	39	102	117	118	156	157	170	183	195
8	22	29	36	102	116	117	118	156	170	174	183	195
8	22	24	29	102	116	117	118	156	170	183	194	195
24	29	31	40	66	97	102	117	118	170	176	183	195
29	31	40	66	83	89	97	102	107	117	118	170	195
29	102	103	116	117	118	156	158	170	171	182	183	195
2	22	29	66	102	109	117	118	150	156	170	183	195
29	30	31	40	97	102	107	117	118	156	170	194	195
29	68	102	107	117	118	152	170	174	182	193	195	201
7	22	29	62	102	117	118	152	156	170	183	195	196
22	29	31	41	102	117	118	156	157	170	183	184	195
